Boundary number,Yr_pass,Day_orbit,Hour,Minute,Second,Orbit_number,X_MSO (km),Y_MSO (km),Z_MSO (km)
6,2014,255,12,30,13,3433,220.056,5086.917,656.159
7,2014,255,13,7,4,3433,-105.474,7481.419,-2901.267
8,2014,255,13,51,57,3433,-478.091,8211.72,-6488.639
1,2014,255,18,14,26,3434,-1154.629,-1460.15,-9661.378
2,2014,255,18,36,53,3434,-1028.885,-2557.575,-8146.789
3,2014,255,19,26,22,3434,-478.879,-3982.606,-2725.457
4,2014,255,19,30,2,3434,-414.099,-3939.211,-2166.463
5,2014,255,20,33,33,3434,319.513,5011.492,834.758
6,2014,255,20,35,34,3434,307.01,5222.025,638.179
7,2014,255,21,16,50,3434,-15.958,7710.589,-3288.03
8,2014,255,21,31,52,3434,-139.466,8067.497,-4558.043
1,2014,256,2,17,7,3435,-1187.24,-1307.929,-9808.265
2,2014,256,2,43,46,3435,-1060.274,-2613.809,-8020.034
3,2014,256,3,17,43,3435,-749.526,-3846.209,-4621.944
4,2014,256,3,29,5,3435,-586.165,-3980.96,-3100.286
5,2014,256,4,37,40,3435,405.773,4879.477,946.859
6,2014,256,4,43,15,3435,379.977,5453.308,401.736
7,2014,256,5,49,21,3435,-103.618,8224.207,-5513.567
8,2014,256,5,54,20,3435,-142.237,8257.656,-5884.452
1,2014,256,10,57,57,3436,-1047.036,-2989.246,-7268.045
2,2014,256,11,13,7,3436,-921.055,-3563.241,-5769.951
3,2014,256,11,37,5,3436,-605.16,-3963.249,-2700.275
4,2014,256,11,40,1,3436,-552.5,-3932.146,-2254.133
5,2014,256,12,39,56,3436,490.254,4523.97,1233.595
6,2014,256,12,46,24,3436,475.873,5238.659,610.589
7,2014,256,13,0,20,3436,413.347,6405.962,-762.614
8,2014,256,13,3,30,3436,395.244,6614.776,-1071.442
1,2014,256,18,26,20,3437,-1231.236,-1198.5,-9881.67
2,2014,256,18,38,3,3437,-1205.826,-1793.158,-9186.364
3,2014,256,19,31,54,3437,-828.438,-3888.277,-4160.094
4,2014,256,19,38,22,3437,-735.448,-3955.942,-3281.139
5,2014,256,20,45,44,3437,564.231,4578.746,1184.041
6,2014,256,20,50,31,3437,562.664,5111.819,723.81
7,2014,256,21,13,57,3437,476.218,6912.661,-1569.734
8,2014,256,21,39,26,3437,313.7,7892.463,-3871.952
1,2014,257,2,51,12,3438,-1215.702,-2160.251,-8652.846
2,2014,257,3,3,4,3438,-1171.324,-2714.977,-7736.9
3,2014,257,3,46,37,3438,-751.344,-3945.241,-2850.795
4,2014,257,3,48,56,3438,-710.603,-3931.001,-2504.221
5,2014,257,4,47,49,3438,628.343,4171.663,1480.562
6,2014,257,4,53,3,3438,643,4805.586,989.279
7,2014,257,5,13,47,3438,611.587,6582.122,-1045.373
8,2014,257,5,45,30,3438,437.047,7906.024,-3938.742
1,2014,257,10,45,8,3439,-1266.905,-1577.349,-9403.796
2,2014,257,10,56,19,3439,-1251.11,-2131.87,-8664.103
3,2014,257,11,48,13,3439,-874.674,-3925.582,-3379.695
4,2014,257,11,51,2,3439,-829.987,-3933.547,-2976.494
5,2014,257,13,0,51,3439,728.639,5068.819,744.805
6,2014,257,13,7,36,3439,736.025,5714.19,80.95
7,2014,257,13,48,53,3439,577.75,7850.872,-3777.991
8,2014,257,13,50,30,3439,567.716,7891.533,-3915.299
1,2014,257,18,43,40,3440,-1289.655,-1212.32,-9798.202
2,2014,257,19,3,5,3440,-1283.678,-2182.678,-8556.808
3,2014,257,19,48,22,3440,-1009.53,-3852.631,-4075.909
4,2014,257,19,53,18,3440,-941.527,-3909.235,-3406.468
5,2014,257,21,5,48,3440,810.062,5022.407,776.348
6,2014,257,21,11,52,3440,827.74,5612.753,180.527
7,2014,257,21,50,53,3440,724.236,7750.504,-3496.09
8,2014,257,21,56,54,3440,689.915,7908.581,-4009.979
1,2014,258,2,49,51,3441,-1310.826,-1236.968,-9747.141
2,2014,258,2,59,49,3441,-1320.574,-1741.449,-9143.173
3,2014,258,3,55,6,3441,-1053.835,-3856.977,-3882.484
4,2014,258,3,59,31,3441,-991.092,-3898.567,-3273.555
5,2014,258,5,4,33,3441,841.43,4253.525,1396.979
6,2014,258,5,11,33,3441,894.941,5058.626,730.031
7,2014,258,5,43,51,3441,903.016,7297.338,-2394.921
8,2014,258,5,51,13,3441,874.128,7581.094,-3061.77
1,2014,258,11,11,25,3442,-1354.13,-2030.871,-8715.418
2,2014,258,11,24,53,3442,-1345.075,-2662.664,-7676.881
3,2014,258,12,7,15,3442,-1015.335,-3887.15,-2918.973
4,2014,258,12,13,53,3442,-887.765,-3819.981,-1905.273
5,2014,258,13,10,42,3442,921.235,4348.767,1315.83
6,2014,258,13,18,42,3442,990.696,5233.771,546.64
7,2014,258,13,51,16,3442,1016.305,7371.07,-2590.943
8,2014,258,13,53,56,3442,1007.592,7474.481,-2832.58
1,2014,258,19,26,8,3443,-1391.569,-2456.349,-8006.69
2,2014,258,19,36,49,3443,-1376.92,-2928.81,-7092.319
3,2014,258,20,9,43,3443,-1123.709,-3861.289,-3323.2
4,2014,258,20,16,45,3443,-1001.159,-3843.865,-2282.96
5,2014,258,21,13,14,3443,953.118,3982.177,1566.864
6,2014,258,21,17,29,3443,1011.742,4515.23,1174.231
7,2014,258,21,54,20,3443,1141.996,7261.577,-2388.271
8,2014,258,21,56,11,3443,1138.004,7339.18,-2557.93
1,2014,259,3,24,35,3444,-1425.036,-2110.311,-8527.859
2,2014,259,3,40,17,3444,-1427.89,-2828.374,-7256.276
3,2014,259,4,14,48,3444,-1189.927,-3840.642,-3350.419
4,2014,259,4,18,58,3444,-1122.32,-3849.192,-2746.954
5,2014,259,5,18,22,3444,1016.055,3947.266,1579.662
6,2014,259,5,21,41,3444,1070.356,4369.478,1275.536
7,2014,259,5,51,55,3444,1264.262,6871.603,-1667.874
8,2014,259,5,57,48,3444,1263.212,7162.116,-2220.661
1,2014,259,11,40,16,3445,-1474.91,-2571.007,-7714.308
2,2014,259,11,52,44,3445,-1463.165,-3098.457,-6583.334
3,2014,259,12,18,33,3445,-1274.66,-3806.907,-3563.421
4,2014,259,12,24,27,3445,-1181.881,-3829.172,-2716.131
5,2014,259,13,22,29,3445,1057.121,3773.508,1682.443
6,2014,259,13,28,21,3445,1165.039,4516.854,1144.589
7,2014,259,14,9,52,3445,1374.829,7420.858,-2840.985
8,2014,259,14,10,51,3445,1373.099,7456.962,-2929.259
1,2014,259,19,27,11,3446,-1464.179,-1671.871,-9078.863
2,2014,259,19,41,36,3446,-1510.926,-2365.358,-8035.733
3,2014,259,20,27,21,3446,-1285.428,-3808.729,-3065.404
4,2014,259,20,30,4,3446,-1238.758,-3807.547,-2665.405
5,2014,259,21,31,12,3446,1194.016,4205.185,1372.178
6,2014,259,21,35,56,3446,1278.065,4757.256,924.053
7,2014,259,22,1,24,3446,1487.625,6768.873,-1565.199
8,2014,259,22,13,54,3446,1498.302,7350.388,-2728.229
1,2014,260,3,40,20,3447,-1527.877,-2030.377,-8533.891
2,2014,260,4,0,15,3447,-1567.338,-2925.069,-6876.196
3,2014,260,4,29,1,3447,-1400.974,-3760.766,-3575.693
4,2014,260,4,36,13,3447,-1285.15,-3781.884,-2533.993
5,2014,260,5,35,38,3447,1244.658,4079.145,1449.962
6,2014,260,5,37,25,3447,1283.76,4300.213,1285.002
7,2014,260,5,56,30,3447,1542.965,6099.857,-578.046
8,2014,260,6,7,51,3447,1603.426,6807.27,-1676.326
1,2014,260,11,53,56,3448,-1594.616,-2393.584,-7893.076
2,2014,260,11,59,25,3448,-1608.673,-2638.818,-7431.245
3,2014,260,12,35,44,3448,-1443.555,-3750.323,-3375.394
4,2014,260,12,43,32,3448,-1306.076,-3741.878,-2221.281
5,2014,260,13,39,48,3448,1283.84,3915.268,1550.955
6,2014,260,13,41,34,3448,1328.4,4140.497,1389.954
7,2014,260,14,1,55,3448,1645.23,6083.79,-591.198
8,2014,260,14,9,56,3448,1701.301,6602.545,-1370.528
1,2014,260,19,46,2,3449,-1565.677,-1741.262,-8876.91
2,2014,260,19,57,37,3449,-1627.712,-2292.398,-8021.481
3,2014,260,20,55,25,3449,-1196.834,-3565.443,-1155.927
4,2014,260,20,57,33,3449,-1127.888,-3475.954,-796.716
5,2014,260,21,42,10,3449,1260.693,3498.784,1806.146
6,2014,260,21,54,59,3449,1576.768,5022.111,612.28
7,2014,260,22,10,57,3449,1780.351,6312.248,-957.743
8,2014,260,22,17,29,3449,1823.98,6701.525,-1587.252
1,2014,261,3,51,13,3450,-1593.921,-1708.803,-8883.561
2,2014,261,4,12,48,3450,-1704.242,-2703.156,-7180.48
3,2014,261,4,47,59,3450,-1542.731,-3710.72,-3135.08
4,2014,261,4,54,17,3450,-1425.53,-3693.214,-2191.615
5,2014,261,5,49,50,3450,1397.561,3802.37,1598.39
6,2014,261,5,53,34,3450,1505.43,4269.146,1256.38
7,2014,261,6,27,23,3450,1959.833,6907.16,-2022.916
8,2014,261,6,28,12,3450,1963.286,6945.939,-2099.215
1,2014,261,12,1,24,3451,-1659.379,-1916.584,-8537.826
2,2014,261,12,14,59,3451,-1737.471,-2539.696,-7455.321
3,2014,261,12,47,58,3451,-1673.075,-3627.098,-3870.886
4,2014,261,12,55,45,3451,-1563.249,-3690.043,-2771.766
5,2014,261,13,55,2,3451,1458.405,3768.303,1605.807
6,2014,261,14,1,38,3451,1652.002,4560.93,992.304
7,2014,261,14,22,57,3451,2004.517,6341.596,-1096.195
8,2014,261,14,27,2,3451,2039.39,6582.393,-1489.318
1,2014,261,20,9,23,3452,-1711.935,-2014.685,-8337.573
2,2014,261,20,16,16,3452,-1758.004,-2331.577,-7794.139
3,2014,261,20,56,52,3452,-1690,-3643.284,-3373.916
4,2014,261,21,3,16,3452,-1581.931,-3655.778,-2435.062
5,2014,261,21,57,30,3452,1414.916,3360.948,1849.644
6,2014,261,22,2,40,3452,1601.726,4041.531,1392.917
7,2014,261,22,23,16,3452,2051.036,5978.584,-611.287
8,2014,261,22,33,57,3452,2162.822,6637.044,-1644.357
1,2014,262,4,12,46,3453,-1729.419,-1894.71,-8479.164
2,2014,262,4,17,46,3453,-1769.829,-2128.099,-8098.871
3,2014,262,5,4,36,3453,-1714.821,-3630.489,-3023.552
4,2014,262,5,11,55,3453,-1565.987,-3591.43,-1909.876
5,2014,262,6,3,24,3453,1497.327,3423.278,1797.733
6,2014,262,6,8,52,3453,1700.724,4125.025,1308.259
7,2014,262,6,28,36,3453,2152.121,5947.417,-615.526
8,2014,262,6,32,0,3453,2198.237,6176.374,-947.627
1,2014,262,12,18,29,3454,-1764.888,-1883.998,-8447.272
2,2014,262,12,29,1,3454,-1850.652,-2365.247,-7611.522
3,2014,262,13,7,18,3454,-1813.013,-3581.581,-3392.673
4,2014,262,13,16,3,3454,-1654.414,-3579.996,-2091.588
5,2014,262,14,10,32,3454,1633.085,3646.116,1637.483
6,2014,262,14,12,28,3454,1708.804,3892.27,1463.814
7,2014,262,14,32,29,3454,2229.374,5810.882,-477.301
8,2014,262,14,36,0,3454,2284.224,6055.302,-821.73
1,2014,262,20,6,5,3455,-1590.085,-997.263,-9613.194
2,2014,262,20,14,18,3455,-1692.132,-1399.921,-9105.888
3,2014,262,21,10,26,3455,-1898.714,-3523.454,-3690.618
4,2014,262,21,19,4,3455,-1765.033,-3569.523,-2442.706
5,2014,262,22,12,49,3455,1558.284,3211.776,1894.773
6,2014,262,22,17,34,3455,1767.217,3840.529,1480.949
7,2014,262,22,45,35,3455,2447.257,6285.4,-1237.848
8,2014,262,22,46,34,3455,2459.56,6342.787,-1332.479
1,2014,263,4,21,39,3456,-1740.876,-1468.575,-8969.3
2,2014,263,4,28,49,3456,-1824.244,-1808.572,-8464.894
3,2014,263,5,17,23,3456,-1938.77,-3511.268,-3460.878
4,2014,263,5,19,44,3456,-1906.866,-3532.486,-3127.752
5,2014,263,6,21,21,3456,1767.163,3621.606,1616.224
6,2014,263,6,25,17,3456,1930.218,4100.48,1256.823
7,2014,263,6,51,9,3456,2557.587,6260.234,-1264.003
8,2014,263,6,56,40,3456,2623.826,6560.544,-1790.142
1,2014,263,12,17,0,3457,-1626.974,-955.442,-9592.941
2,2014,263,12,25,26,3457,-1745.157,-1364.752,-9069.129
3,2014,263,13,19,27,3457,-2031.628,-3430.66,-3900.837
4,2014,263,13,27,11,3457,-1931.538,-3508.571,-2811.812
5,2014,263,14,25,45,3457,1786.598,3477.125,1694.502
6,2014,263,14,27,37,3457,1873.848,3715.065,1528.829
7,2014,263,14,56,25,3457,2663.702,6215.429,-1261.158
8,2014,263,15,3,29,3457,2752.035,6591.361,-1933.113
1,2014,263,20,18,33,3458,-1583.653,-742.881,-9806.194
2,2014,263,20,49,56,3458,-2002.728,-2217.815,-7631.221
3,2014,263,21,25,29,3458,-2082.782,-3406.973,-3800.604
4,2014,263,21,29,18,3458,-2039.519,-3455.617,-3271.747
5,2014,263,22,32,2,3458,1895.488,3574.402,1607.05
6,2014,263,22,36,42,3458,2104.498,4128.515,1178.36
7,2014,263,22,57,45,3458,2702.446,5928.265,-877.387
8,2014,263,23,4,55,3458,2816.591,6348.676,-1567.785
1,2014,264,4,31,58,3459,-1727.363,-1106.967,-9327.671
2,2014,264,4,38,36,3459,-1827.638,-1423.192,-8895.831
3,2014,264,5,27,58,3459,-2161.984,-3318.424,-4172.498
4,2014,264,5,35,57,3459,-2078.764,-3430.394,-3076.403
5,2014,264,6,35,22,3459,1853.538,3290.055,1777.756
6,2014,264,6,39,39,3459,2070.431,3825.435,1396.628
7,2014,264,7,1,16,3459,2768.06,5765.977,-703.754
8,2014,264,7,24,48,3459,3076.329,6942.854,-2915.36
1,2014,264,12,48,27,3460,-1919.026,-1602.327,-8575.943
2,2014,264,12,56,48,3460,-2031.81,-1981.487,-7938.015
3,2014,264,13,29,20,3460,-2235.126,-3189.469,-4669.889
4,2014,264,13,39,37,3460,-2159.35,-3379.349,-3308.622
5,2014,264,14,41,16,3460,1944.593,3338.036,1725.445
6,2014,264,14,44,56,3460,2135.923,3789.272,1397.482
7,2014,264,15,7,5,3460,2878.662,5753.165,-754.428
8,2014,264,15,12,7,3460,2977.622,6063.287,-1242.483
1,2014,264,20,42,8,3461,-1755.424,-1023.068,-9353.221
2,2014,264,20,45,6,3461,-1806.28,-1163.717,-9165.951
3,2014,264,21,33,56,3461,-2290.593,-3131.537,-4754.767
4,2014,264,21,40,2,3461,-2264.399,-3269.207,-3977.02
5,2014,264,22,55,27,3461,2443.477,4319.42,904.585
6,2014,264,22,56,23,3461,2482.158,4412.615,814.494
7,2014,264,23,17,32,3461,3084.58,6019.096,-1253.762
8,2014,264,23,18,26,3461,3101.068,6070.012,-1340.22
1,2014,265,4,38,56,3462,-1611.984,-586.397,-9848.663
2,2014,265,5,4,20,3462,-2053.317,-1771.327,-8179.103
3,2014,265,5,35,45,3462,-2343.488,-2993.065,-5170.316
4,2014,265,5,43,49,3462,-2329.182,-3198.777,-4175.169
5,2014,265,6,49,45,3462,1928.611,2995.82,1902.962
6,2014,265,6,56,11,3462,2301.303,3791.129,1336.265
7,2014,265,7,24,52,3462,3227.367,6078.84,-1448.663
8,2014,265,7,25,48,3462,3243.955,6128.644,-1537.683
1,2014,265,12,23,51,3463,-1186.854,416.007,-10814.523
2,2014,265,12,44,47,3463,-1632.012,-582.655,-9817.747
3,2014,265,13,38,49,3463,-2388.497,-2882.672,-5426.544
4,2014,265,13,46,15,3463,-2393.95,-3091.994,-4540.068
5,2014,265,14,59,11,3463,2239.597,3485.907,1545.599
6,2014,265,15,1,38,3463,2375.756,3769.118,1321.786
7,2014,265,15,34,22,3463,3406.828,6236.829,-1846.707
8,2014,265,15,42,33,3463,3516.783,6591.484,-2603.229
1,2014,265,20,27,47,3464,-1146.683,503.262,-10868.378
2,2014,265,20,42,47,3464,-1484.381,-207.235,-10200.978
3,2014,265,21,41,59,3464,-2427.705,-2770.757,-5664.461
4,2014,265,21,45,7,3464,-2441.348,-2870.655,-5311.512
5,2014,265,23,3,33,3464,2244.034,3336.127,1628.217
6,2014,265,23,11,43,3464,2685.063,4226.877,867.864
7,2014,265,23,29,36,3464,3307.202,5627.842,-883.006
8,2014,265,23,32,34,3464,3377.265,5804.727,-1170.199
1,2014,266,4,47,36,3465,-1475.577,-156.658,-10224.467
2,2014,266,4,51,28,3465,-1562.625,-338.237,-10027.675
3,2014,266,5,50,2,3465,-2488.991,-2814.711,-5354.72
4,2014,266,5,59,22,3465,-2492.697,-3062.653,-4217.506
5,2014,266,7,10,22,3465,2397.902,3476.651,1491.967
6,2014,266,7,16,25,3465,2730.218,4122.025,925.208
7,2014,266,7,43,7,3465,3590.365,6026.076,-1671.726
8,2014,266,7,48,37,3465,3684.43,6281.945,-2186.796
1,2014,266,12,21,22,3466,-696.667,1330.882,-11445.323
2,2014,266,12,38,12,3466,-1121.003,555.67,-10874.532
3,2014,266,13,57,0,3466,-2544.105,-2819.795,-5161.208
4,2014,266,14,16,7,3466,-2424.268,-3163.943,-2613.568
5,2014,266,15,16,15,3466,2495.968,3501.622,1438.443
6,2014,266,15,21,3,3466,2768.725,4009.132,988.715
7,2014,266,15,47,53,3466,3685.926,5936.436,-1620.994
8,2014,266,15,49,51,3466,3724.523,6032.782,-1806.806
1,2014,266,20,49,30,3467,-1261.802,300.911,-10626.611
2,2014,266,21,2,27,3467,-1580.059,-297.036,-10006.708
3,2014,266,21,58,10,3467,-2570.052,-2645.072,-5631.212
4,2014,266,22,8,13,3467,-2601.419,-2931.456,-4440.107
5,2014,266,23,17,37,3467,2290.782,2996.494,1785.809
6,2014,266,23,21,57,3467,2583.712,3502.76,1401.385
7,2014,266,23,52,4,3467,3766.909,5814.929,-1514.677
8,2014,266,23,53,32,3467,3798.578,5888.77,-1653.924
1,2014,267,5,18,50,3468,-1849.682,-771.309,-9374.583
2,2014,267,5,23,35,3468,-1957.903,-985.063,-9072.714
3,2014,267,6,3,53,3468,-2618.831,-2611.476,-5584.343
4,2014,267,6,11,6,3468,-2651.409,-2823.496,-4740.562
5,2014,267,7,22,28,3468,2310.756,2901.543,1823.426
6,2014,267,7,24,40,3468,2471.961,3166.093,1633.589
7,2014,267,7,36,53,3468,3178.618,4387.185,480.998
8,2014,267,7,40,29,3468,3337.435,4679.613,127.794
1,2014,267,13,40,46,3469,-2233.942,-1467.439,-8227.437
2,2014,267,13,44,46,3469,-2313.537,-1637.072,-7911.903
3,2014,267,14,25,7,3469,-2677.668,-2960.849,-3605.977
4,2014,267,14,30,11,3469,-2618.877,-3018.996,-2883.687
5,2014,267,15,22,31,3469,1913.986,2172.891,2230.524
6,2014,267,15,25,20,3469,2164.857,2553.887,2021.249
7,2014,267,15,41,18,3469,3214.009,4255.72,567.091
8,2014,267,15,42,1,3469,3249.248,4316.826,497.111
1,2014,267,21,20,9,3470,-1636.227,-287.353,-9909.702
2,2014,267,21,32,11,3470,-1940.66,-823.003,-9201.652
3,2014,267,22,23,30,3470,-2751.875,-2770.548,-4516.041
4,2014,267,22,30,58,3470,-2725.194,-2919.995,-3529.255
5,2014,267,23,34,31,3470,2528.984,2991.861,1698.533
6,2014,267,23,35,41,3470,2616.592,3125.596,1595.992
7,2014,267,23,53,22,3470,3601.928,4727.965,-96.692
8,2014,268,0,0,5,3470,3849.142,5172.277,-754.395
1,2014,268,5,32,49,3471,-1834.098,-581.398,-9490.235
2,2014,268,5,48,40,3471,-2221.783,-1269.011,-8430.964
3,2014,268,6,21,24,3471,-2765.974,-2514.222,-5401.23
4,2014,268,6,29,36,3471,-2800.933,-2738.741,-4414.661
5,2014,268,7,39,43,3471,2575.571,2935.537,1706.969
6,2014,268,7,41,47,3471,2733.161,3167.431,1524.255
7,2014,268,8,9,54,3471,4084.789,5360.253,-1191.169
8,2014,268,8,11,21,3471,4125.919,5436.975,-1330.298
1,2014,268,13,59,6,3472,-2359.915,-1440.888,-8037.125
2,2014,268,14,14,29,3472,-2657.216,-2046.35,-6685.795
3,2014,268,14,37,49,3472,-2846.475,-2750.731,-4036.507
4,2014,268,14,40,11,3472,-2836.547,-2795.316,-3718.819
5,2014,268,15,40,14,3472,2209.611,2310.002,2097.439
6,2014,268,15,42,58,3472,2457.549,2649.918,1880.561
7,2014,268,15,59,29,3472,3561.721,4263.181,343.873
8,2014,268,16,1,34,3472,3663.393,4422.646,139.477
1,2014,268,21,49,56,3473,-2025.998,-790.251,-9081.786
2,2014,268,21,53,35,3473,-2120.991,-945.409,-8836.858
3,2014,268,22,30,26,3473,-2838.254,-2361.353,-5577.617
4,2014,268,22,45,15,3473,-2887.332,-2738.154,-3750.367
5,2014,268,23,47,7,3473,2402.276,2467.628,1973.924
6,2014,268,23,49,44,3473,2633.562,2776.2,1756.867
7,2014,269,0,5,5,3473,3655.22,4221.562,314.654
8,2014,269,0,6,25,3473,3722.301,4322.583,183.881
1,2014,269,5,55,38,3474,-2048.939,-768.074,-9055.598
2,2014,269,6,2,30,3474,-2230.063,-1055.41,-8582.201
3,2014,269,6,42,44,3474,-2934.571,-2509.757,-4759.432
4,2014,269,6,45,50,3474,-2943.809,-2586.452,-4371.843
5,2014,269,7,51,55,3474,2400.38,2363.743,2013.45
6,2014,269,7,53,28,3474,2545.498,2548.774,1888.503
7,2014,269,8,8,19,3474,3620.042,3993.276,517.027
8,2014,269,8,10,33,3474,3741.635,4167.236,298.599
1,2014,269,13,55,8,3475,-1895.587,-485.671,-9422.786
2,2014,269,14,1,45,3475,-2083.254,-762.373,-9001.704
3,2014,269,14,53,30,3475,-2990.522,-2582.818,-4065.021
4,2014,269,14,54,55,3475,-2987.494,-2611.04,-3876.543
5,2014,269,15,56,54,3475,2413.132,2281.942,2038.13
6,2014,269,15,59,48,3475,2687.795,2619.925,1802.119
7,2014,269,16,13,10,3475,3667.648,3890.795,561.177
8,2014,269,16,15,48,3475,3815.981,4094.48,303.844
1,2014,269,22,2,11,3476,-1953.593,-521.062,-9315.313
2,2014,269,22,3,10,3476,-1982.458,-561.736,-9253.663
3,2014,269,23,0,2,3476,-3034.76,-2550.684,-3901.461
4,2014,269,23,2,27,3476,-3024.579,-2593.915,-3572.335
5,2014,270,0,2,16,3476,2462.522,2245.56,2032.937
6,2014,270,0,4,27,3476,2675.955,2497.937,1856.717
7,2014,270,0,22,10,3476,3950.161,4101.306,199.786
8,2014,270,0,22,45,3476,3981.124,4142.964,142.574
1,2014,270,5,59,37,3477,-1717.589,-160.263,-9779.682
2,2014,270,6,14,33,3477,-2169.217,-769.84,-8853.799
3,2014,270,6,44,39,3477,-2893.665,-1913.793,-6323.099
4,2014,270,6,59,11,3477,-3068.84,-2353.572,-4692.939
5,2014,270,8,3,49,3477,2092.533,1740.611,2303.424
6,2014,270,8,6,2,3477,2342.083,2017.275,2149.13
7,2014,270,8,24,16,3477,3841.944,3791.371,513.3
8,2014,270,8,24,46,3477,3872.061,3829.484,464.523
1,2014,270,14,8,5,3478,-1818.784,-254.204,-9599.331
2,2014,270,14,21,49,3478,-2238.457,-805.423,-8717.785
3,2014,270,15,5,15,3478,-3115.371,-2313.64,-4598.586
4,2014,270,15,11,0,3478,-3124.938,-2440.433,-3853.35
5,2014,270,16,15,21,3478,2798.19,2429.826,1831.91
6,2014,270,16,16,31,3478,2909.871,2553.91,1732.781
7,2014,270,16,24,22,3478,3562.121,3299.838,1015.633
8,2014,270,16,33,47,3478,4158.693,4021.656,101.32
1,2014,270,21,59,27,3479,-1354.169,337.691,-10336.387
2,2014,270,22,4,12,3479,-1515.611,148.367,-10101.878
3,2014,270,23,2,31,3479,-3077.98,-2032.014,-5548.955
4,2014,270,23,16,14,3479,-3169.321,-2378.685,-3863.176
5,2014,271,0,17,47,3479,2545.181,2061.739,2062.936
6,2014,271,0,19,15,3479,2701.51,2225.864,1947.341
7,2014,271,0,37,5,3479,4119.511,3805.178,298.023
8,2014,271,0,40,4,3479,4288.67,4007.928,5.676
1,2014,271,6,9,56,3480,-1524.169,162.135,-10080.051
2,2014,271,6,31,2,3480,-2219.123,-663.07,-8815.48
3,2014,271,7,4,6,3480,-3056.16,-1857.573,-5956.07
4,2014,271,7,12,59,3480,-3175.329,-2118.153,-4951.127
5,2014,271,8,21,12,3480,2368.408,1797.803,2202.496
6,2014,271,8,25,15,3480,2817.226,2249.341,1890.58
7,2014,271,8,36,45,3480,3818.185,3308.078,846.141
8,2014,271,8,45,42,3480,4383.149,3947.344,-26.123
1,2014,271,14,20,34,3481,-1703.518,-12.664,-9795.363
2,2014,271,14,34,58,3481,-2184.759,-566.556,-8909.734
3,2014,271,15,6,38,3481,-3037.518,-1709.222,-6246.823
4,2014,271,15,18,33,3481,-3216.133,-2062.839,-4920.33
5,2014,271,16,31,24,3481,2948.798,2282.732,1820.282
6,2014,271,16,32,45,3481,3084.996,2417.849,1705.081
7,2014,271,16,42,7,3481,3886.143,3239.804,840.476
8,2014,271,16,44,25,3481,4049.643,3414.191,618.204
1,2014,271,22,31,41,3482,-1902.96,-198.514,-9459.408
2,2014,271,22,32,31,3482,-1931.619,-230.078,-9408.908
3,2014,271,23,24,46,3482,-3262.299,-2022.994,-4810.691
4,2014,271,23,31,8,3482,-3296.024,-2170.026,-4000.543
5,2014,272,0,31,27,3482,2392.952,1666.607,2227.624
6,2014,272,0,34,34,3482,2760.688,2007.161,1994.935
7,2014,272,0,47,42,3482,3969.428,3186.117,813.994
8,2014,272,0,50,15,3482,4152.152,3374.059,567.242
1,2014,272,6,32,0,3483,-1725.493,25.876,-9750.182
2,2014,272,6,34,32,3483,-1816.141,-68.508,-9605.306
3,2014,272,7,22,43,3483,-3200.27,-1755.602,-5665.304
4,2014,272,7,27,19,3483,-3268.242,-1885.925,-5141.253
5,2014,272,8,36,40,3483,2414.372,1610.857,2233.69
6,2014,272,8,41,0,3483,2926.518,2068.539,1904.079
7,2014,272,8,55,59,3483,4247.473,3323.238,525.977
8,2014,272,8,56,31,3483,4284.171,3360.004,474.049
1,2014,272,14,41,6,3484,-1859.314,-77.557,-9531.773
2,2014,272,14,45,41,3484,-2023.208,-244.892,-9251.49
3,2014,272,15,28,22,3484,-3237.709,-1701.677,-5628.141
4,2014,272,15,32,50,3484,-3305.203,-1826.356,-5117.396
5,2014,272,16,42,41,3484,2536.42,1640.841,2183.401
6,2014,272,16,45,53,3484,2919.293,1970.121,1938.375
7,2014,272,16,56,50,3484,3974.873,2920.397,956.098
8,2014,272,16,58,42,3484,4121.836,3058.525,777.064
1,2014,272,22,45,15,3485,-1814.214,1.884,-9600.286
2,2014,272,23,0,7,3485,-2344.924,-528.689,-8639.235
3,2014,272,23,28,34,3485,-3167.407,-1485.125,-6177.083
4,2014,272,23,40,20,3485,-3365.599,-1816.796,-4856.21
5,2014,273,0,48,32,3485,2637.704,1647.747,2143.786
6,2014,273,0,50,37,3485,2891.192,1857.194,1984.226
7,2014,273,1,4,40,3485,4232.813,3023.717,713.587
8,2014,273,1,7,44,3485,4456.529,3229.875,415.78
1,2014,273,6,48,50,3486,-1744.925,99.633,-9700.115
2,2014,273,6,57,29,3486,-2067.927,-203.812,-9177.383
3,2014,273,7,39,58,3486,-3315.557,-1598.35,-5520.11
4,2014,273,7,47,5,3486,-3414.651,-1784.349,-4680.58
5,2014,273,8,51,32,3486,2365.311,1357.631,2304.142
6,2014,273,8,55,11,3486,2838.353,1728.73,2042.194
7,2014,273,9,5,8,3486,3887.152,2589.934,1175.208
8,2014,273,9,10,2,3486,4297.169,2943.747,708.018
1,2014,273,15,1,39,3487,-2025.496,-122.201,-9250.71
2,2014,273,15,12,20,3487,-2414.136,-487.181,-8525.445
3,2014,273,15,49,27,3487,-3411.608,-1642.112,-5038.471
4,2014,273,15,55,10,3487,-3472.006,-1779.005,-4331.948
